"","ContractRef","InterestType","MortgageType","NewLoan","ProbationaryLoans","DefaultedLoans","LTVCategory","CreditRating","MortgageYears","CreditRatingMovement","LTV","LoanBalance","InterestIncome","PropertyValue","AnnualPYMT","AddressLatitude","AddressLongitude","InArrears","County","ArrearsCategory","prediction"
"409","00000CONTR00164460","Tracker","Owner Occupied","No","No","Yes","30 to 40%","2",29,-3,0.37,-0.82808967361342,-0.315803451095641,-0.13324583145235,0.039373326548901,53.3775696,-6.3179887,"No","Dublin","0",NA
"414","00000CONTR00178546","Variable","Owner Occupied","No","No","Yes","60 to 70%","2",31,0,0.69,-0.188864010892875,-0.605338230116078,-0.282395327104062,-0.257544952687149,52.9111662,-6.8400268,"No","Kildare","0",NA
"416","00000CONTR00031142","Fixed","Owner Occupied","No","No","Yes","10 to 20%","3",35,0,0.18828269,-1.34579587456933,-0.716500347577011,-0.57109771530103,-0.741077082463076,52.7535586,-6.4710493,"No","Wicklow","0",NA
"418","00000CONTR00036666","Tracker","Owner Occupied","No","No","Yes","60 to 70%","2",28,0,0.69,-0.132265905223294,0.136099554888896,-0.207701828911744,0.0386623572124511,53.2823455,-9.0792844,"No","Galway","0",NA
"420","00000CONTR00135656","Tracker","Owner Occupied","No","No","Yes","60 to 70%","3",30,0,0.69,1.2489775676575,0.455743687916103,1.61514905437571,1.77059268646446,53.2872406,-6.2263444,"No","Dublin","0",0.538773762725006
"421","00000CONTR00212258","Variable","Owner Occupied","No","No","Yes","70 to 80%","4",32,0,0.776011063,-0.551757746564406,-0.784337327998549,-0.9289588617121,-0.946462528005112,53.3820301,-6.0989486,"No","Dublin","0",NA
"423","00000CONTR00213803","Variable","Owner Occupied","No","No","Yes","30 to 40%","4",28,0,0.35,-0.791467370022638,-0.5240833900663,0.0843560251878803,0.362165213612539,53.345497,-7.0549128,"No","Offaly","0",NA
"424","00000CONTR00090425","Variable","Owner Occupied","No","No","Yes","70 to 80%","2",33,0,0.72,0.320935102001844,-0.53008505324019,0.27938490750095,0.149686131681309,53.4285494,-6.1314127,"No","Dublin","0",0.967355768360224
"428","00000CONTR00000946","Tracker","Owner Occupied","No","No","Yes","70 to 80%","3",35,0,0.72,1.35967680381944,0.440638492004551,1.59311172643513,1.17670167438922,53.3325694,-6.324251,"No","Dublin","0",0.546796041147908
"431","00000CONTR00174869","Tracker","Owner Occupied","No","No","Yes","60 to 70%","2",33,0,0.67,0.392098897031509,0.0488026366670873,0.566644813692757,0.419664106617909,52.6415562,-7.2482541,"No","Kilkenny","0",0.97518350244865
"436","00000CONTR00105524","Tracker","Buy to Let","No","No","Yes","20 to 30%","2",34,0,0.24712103,-1.04532651998089,-0.579593722229038,0.130669408506025,-0.0565490901782357,52.8651554,-8.2237922,"No","Tipperary","0",NA
"437","00000CONTR00019752","Variable","Owner Occupied","No","No","Yes","70 to 80%","2",35,0,0.76,0.619323643116296,-0.49940988604963,0.502522338120613,0.210293746211604,52.8648756,-8.2244234,"No","Tipperary","0",0.956446900518092
"438","00000CONTR00054763","Tracker","Owner Occupied","No","No","Yes","60 to 70%","2",32,0,0.65,1.51698624494209,0.364738671306627,2.22993400161435,2.11516376560225,52.6737661,-7.7115123,"No","Tipperary","0",0.950397051748735
"440","00000CONTR00218176","Tracker","Owner Occupied","No","No","Yes","10 to 20%","3",32,0,0.129444349,-1.50435380261955,-0.991394706278042,-0.91252760809208,-0.930537214951164,51.8978396,-8.4122121,"No","Cork","0",NA
"446","00000CONTR00022407","Tracker","Owner Occupied","No","No","Yes","90 to 100%","2",29,0,0.906110444,1.1886340000484,-0.978087988504554,0.626965194792391,0.852397440829403,52.1770282,-6.5901638,"No","Wexford","0",0.96690228244813
"453","00000CONTR00195661","Tracker","Buy to Let","No","No","Yes","90 to 100%","3",31,0,0.92964578,1.27353115772646,1.4066940770386,0.636684997425539,0.661970508350929,52.1155896,-9.7873095,"No","Kerry","0",0.593155882450974
"454","00000CONTR00164001","Variable","Owner Occupied","No","No","Yes","10 to 20%","4",33,0,0.18828269,-1.49186892640293,-1.09324111101246,-1.27756117581088,-1.31359203928587,53.3382467,-6.4612803,"No","Dublin","0",NA
"457","00000CONTR00111982","Tracker","Owner Occupied","No","No","Yes","60 to 70%","2",29,0,0.6,1.20486433787402,-0.34303321899136,2.13155024285505,2.4615084457808,53.335347,-6.4579196,"No","Dublin","0",0.959960803017542
"462","00000CONTR00112249","Tracker","Owner Occupied","No","No","Yes","0 to 10%","3",35,-2,0.066610671,-1.53972761860519,-1.04913798037671,-0.111969905089056,-0.334228492300742,53.3353567,-6.4583652,"No","Dublin","0",NA
"463","00000CONTR00112330","Variable","Owner Occupied","No","No","Yes","60 to 70%","3",30,2,0.6,0.867356517330519,-0.682288847185303,1.61932310406111,1.77490791211536,53.3350881,-6.4586179,"No","Dublin","0",0.570850825684474
"464","00000CONTR00112370","Tracker","Owner Occupied","No","No","Yes","40 to 50%","2",34,-3,0.43540372,-0.969168775092574,-0.605186673070596,-0.749848690663312,-0.859754511314184,53.3363455,-6.458696,"No","Dublin","0",NA
"466","00000CONTR00046584","Variable","Owner Occupied","No","No","Yes","60 to 70%","3",29,0,0.66,0.23104399231673,-0.368949491422953,0.387474536769126,0.596268979777945,53.3359038,-6.4580436,"No","Dublin","0",0.586712853030387
"475","00000CONTR00123413","Variable","Owner Occupied","No","No","Yes","60 to 70%","2",29,-2,0.61,0.943930426070464,-0.540997168218531,1.66980964166458,1.96768997623137,52.2644729,-8.7949141,"No","Cork","0",0.967184157549144
"476","00000CONTR00224201","Fixed","Owner Occupied","No","No","Yes","90 to 100%","3",35,0,0.92964578,0.49946883130455,1.22906909743845,-0.121523109131782,-0.342693908159309,52.2644044,-8.7936964,"No","Cork","0",NA
"477","00000CONTR00222376","Fixed","Owner Occupied","No","No","Yes","30 to 40%","4",28,0,0.388333047,-0.891346379920847,-0.0804453009537636,-0.38263426905214,-0.155104538611644,53.3790761,-6.3711976,"Yes","Dublin","< 90 days",NA
"483","00000CONTR00037390","Tracker","Owner Occupied","No","No","Yes","90 to 100%","3",34,0,0.906110444,0.492810230831965,-0.267264747839848,-0.0723099929690467,-0.24170616471435,52.7092544,-8.4999308,"Yes","Limerick","< 90 days",NA
"488","00000CONTR00226664","Tracker","Owner Occupied","No","No","Yes","90 to 100%","4",34,0,0.964948784,-0.652885243885964,-0.281016033289134,-1.28772293919545,-1.35040145216917,54.0155029,-6.4237333,"No","Louth","0",NA
"491","00000CONTR00070024","Fixed","Owner Occupied","No","No","Yes","10 to 20%","3",34,1,0.141212017,-1.4877073009423,-0.873331686477892,-0.918626748838456,-1.0137132440849,53.47296,-6.2403515,"No","Dublin","0",NA
"499","00000CONTR00062439","Tracker","Owner Occupied","No","No","Yes","0 to 10%","2",35,0,0.023535336,-1.5780145723637,-1.00476204690182,2.36344281570258,1.85931795408267,53.469985,-9.1055545,"No","Galway","0",NA
"502","00000CONTR00229803","Tracker","Owner Occupied","No","No","Yes","90 to 100%","4",32,0,0.917878112,0.555650775270898,-0.35227820518546,-0.0381923379742804,-0.0831239065794168,52.6608164,-8.618534,"No","Limerick","0",NA
"507","00000CONTR00173370","Tracker","Owner Occupied","Yes","No","Yes","70 to 80%","4",28,0,0.71,1.55985098631066,-0.960062791483812,1.90430788442643,2.37806588569908,52.3860138,-9.2961387,"No","Limerick","0",0.323355204203005
"509","00000CONTR00231733","Variable","Owner Occupied","No","No","Yes","60 to 70%","4",33,2,0.65,1.51573775652717,0.832292478887436,2.22818495719477,1.98124382296703,51.9833934,-8.5120498,"No","Cork","0",0.446044491205121
"515","00000CONTR00110702","Tracker","Owner Occupied","Yes","No","Yes","> 100%","3",34,2,1.000251789,-0.563410297721952,-1.00807609655395,-1.24107181111746,-1.30784646212075,51.5452807,-9.2559124,"No","Cork","0",NA
"520","00000CONTR00183781","Tracker","Owner Occupied","No","No","Yes","30 to 40%","4",33,1,0.316619032,-0.873867553184529,-0.338031832959621,0.0959958169073883,-0.0226700302483004,52.6543375,-6.650913,"No","Wexford","0",NA
"522","00000CONTR00126670","Tracker","Owner Occupied","No","No","Yes","90 to 100%","2",29,0,0.904040672,-0.211336788148892,-0.576885901304506,-0.776529466657459,-0.64860026309748,52.7015196,-6.9553486,"No","Carlow","0",NA
"524","00000CONTR00020846","Tracker","Owner Occupied","No","No","Yes","90 to 100%","3",32,0,0.91589673,-0.664121632513973,-1.06805231268485,-1.24608076404214,-1.25381981919833,53.3778279,-8.713349,"No","Galway","0",NA
"528","00000CONTR00117694","Fixed","Owner Occupied","No","No","Yes","70 to 80%","3",28,1,0.732717384,-0.510973817512997,0.437819529032677,-0.798808294684324,-0.616086785838349,53.1302291,-6.6157625,"No","Kildare","0",NA
"529","00000CONTR00164605","Tracker","Buy to Let","No","Yes","Yes","> 100%","5",29,1,1.094393133,-0.297066271547076,-0.131974732046967,-1.10829821801108,-1.00341752580192,53.1296228,-6.615816,"No","Kildare","0",NA
"532","00000CONTR00191980","Variable","Buy to Let","No","No","Yes","90 to 100%","3",30,2,0.973400556,-0.11187394078022,-0.348135642839432,-0.79017546516085,-0.716086071535603,53.4301478,-6.3766307,"No","Dublin","0",NA
"533","00000CONTR00078279","Variable","Owner Occupied","No","No","Yes","30 to 40%","2",33,-2,0.305959371,-1.12689437808371,-0.425126675227781,-0.574503850314118,-0.652831561496623,53.4307957,-6.376392,"No","Dublin","0",NA
"534","00000CONTR00037109","Tracker","Owner Occupied","No","No","Yes","0 to 10%","2",35,0,0.035303004,-1.65708545514056,-1.11428734723156,-1.22187602163769,-1.31775362241761,53.430615,-6.3770155,"No","Dublin","0",NA
"539","00000CONTR00202737","Variable","Buy to Let","No","No","Yes","30 to 40%","4",33,3,0.36,-0.85888570162543,-1.0571401978991,-0.15168170677238,-0.25544695015151,53.4304746,-6.3774771,"No","Dublin","0",NA
"540","00000CONTR00183850","Variable","Owner Occupied","No","No","Yes","90 to 100%","2",28,-3,0.906110444,0.713792539800008,-0.825490146144892,0.14976843066947,0.434620379368665,53.4307544,-6.3770725,"No","Dublin","0",0.964595910428778
"544","00000CONTR00142063","Fixed","Owner Occupied","No","No","Yes","90 to 100%","3",34,0,0.932549398,-0.128104279927929,0.55866109664607,-0.741029935903008,-0.851710074968623,53.433115,-6.3761485,"Yes","Dublin","< 6 months",NA
"545","00000CONTR00082015","Tracker","Owner Occupied","No","No","Yes","90 to 100%","2",33,0,0.982652904,-0.420666546124651,-0.870179297749169,-1.09029730171482,-1.13759420455083,53.431305,-6.3774406,"No","Dublin","0",NA
"546","00000CONTR00144351","Fixed","Owner Occupied","No","No","Yes","0 to 10%","2",32,0,0.023535336,-1.65708545514056,-1.07468041205332,-0.695886131694257,-0.72056642224225,53.4312194,-6.3779332,"No","Dublin","0",NA
"549","00000CONTR00034633","Fixed","Owner Occupied","No","No","Yes","90 to 100%","2",31,0,0.917878112,1.61311979174395,2.33834618931633,1.01089738601032,1.0363600664561,53.4310589,-6.3781163,"No","Dublin","0",0.960297091066857
"550","00000CONTR00121195","Variable","Owner Occupied","No","No","Yes","70 to 80%","2",32,0,0.79,1.3455272778152,2.87176673444347,1.23415937806772,1.15005038584387,53.431123,-6.3776046,"No","Dublin","0",0.961394396269113
"552","00000CONTR00132706","Fixed","Owner Occupied","No","No","Yes","70 to 80%","2",34,0,0.78,1.69801694942201,3.41634188646369,1.69064525541456,1.36645522764647,53.1257176,-6.067181,"Yes","Wicklow","< 6 months",0.953453093677138
"554","00000CONTR00184028","Tracker","Owner Occupied","No","No","Yes","60 to 70%","2",34,0,0.69,0.320935102001844,0.254132263119458,0.390395372463005,0.180371993957925,53.4036463,-6.3003046,"No","Dublin","0",0.963311143963477
"556","00000CONTR00085469","Variable","Owner Occupied","No","No","Yes","> 100%","2",35,0,1.035554793,1.67304719764982,2.56459070345249,0.690326553208457,0.376713376513894,54.2699988,-8.4698886,"No","Sligo","0",0.96803674695843
"557","00000CONTR00009645","Tracker","Buy to Let","No","Yes","Yes","70 to 80%","4",33,2,0.73,-0.630412466795207,-0.366676134135798,-0.942305763180431,-0.998506030629642,54.2702593,-8.4699243,"No","Sligo","0",NA
"561","00000CONTR00063184","Tracker","Owner Occupied","No","No","Yes","70 to 80%","2",30,1,0.77,-0.311215797881841,-0.815254986622372,-0.633993999905586,-0.554622148978814,53.3353015,-6.3690805,"No","Dublin","0",NA
"564","00000CONTR00137050","Tracker","Owner Occupied","No","No","Yes","70 to 80%","3",34,0,0.73,0.77913005941616,-0.877696532372933,0.815963232511134,0.568573455296811,53.3190029,-6.2462685,"No","Dublin","0",0.558961467159752
"565","00000CONTR00148002","Fixed","Owner Occupied","No","No","Yes","30 to 40%","2",29,-1,0.39,-0.815188634867265,-0.282470981888716,-0.21289826597232,-0.0458126925649722,53.3157001,-6.3221777,"No","Dublin","0",NA
"567","00000CONTR00222378","Tracker","Buy to Let","No","No","Yes","70 to 80%","3",32,0,0.74,0.331339166066563,-0.379255377577397,0.223181092906436,0.170201483957269,53.3712172,-6.341646,"No","Dublin","0",0.578902722797627
"569","00000CONTR00111799","Tracker","Owner Occupied","No","No","Yes","60 to 70%","2",33,1,0.68,0.897736382812993,-1.05523057780999,1.20198448993346,1.01678091803184,53.3734263,-6.3457127,"No","Dublin","0",0.961856532773516
"570","00000CONTR00182284","Fixed","Owner Occupied","No","No","Yes","70 to 80%","4",35,0,0.7,0.318438126824625,0.839870336297295,0.349086416311219,0.0743290164043337,52.3669447,-7.710337,"No","Tipperary","0",0.386565081205643
"573","00000CONTR00033582","Fixed","Owner Occupied","No","No","Yes","60 to 70%","2",32,0,0.62,1.51448926976487,2.85930873663826,2.44419196332876,2.32282443549135,53.6352119,-6.6506153,"No","Meath","0",0.954891292330513
"577","00000CONTR00138051","Tracker","Buy to Let","No","No","Yes","30 to 40%","2",28,0,0.353030043,-1.09859532524892,-0.609016017094648,-0.728089594377639,-0.537754013815748,53.489882,-10.0250245,"No","Galway","0",NA
"581","00000CONTR00023938","Fixed","Owner Occupied","No","No","Yes","60 to 70%","3",29,0,0.67,0.139904395869311,1.20191005594996,0.223884284449244,0.42131384869808,53.3371159,-6.2669106,"No","Dublin","0",0.580445124219025
"586","00000CONTR00077170","Tracker","Buy to Let","Yes","No","Yes","80 to 90%","4",35,0,0.81,0.0624981637229021,-0.0497701337632037,-0.294844244472697,-0.496279593376235,53.6291829,-8.1913555,"No","Roscommon","0",NA
"588","00000CONTR00081036","Tracker","Owner Occupied","Yes","No","Yes","70 to 80%","3",33,0,0.76,0.179856000357429,-0.707952524434097,-0.0240321364865978,-0.13547694528989,52.0578212,-9.0581281,"No","Cork","0",NA
"590","00000CONTR00006202","Variable","Owner Occupied","No","No","Yes","30 to 40%","2",32,0,0.35,-1.03991640693166,-0.239671242713988,-0.56204088043128,-0.590842445939573,52.7991536,-7.8295482,"No","Tipperary","0",NA
"594","00000CONTR00009545","Variable","Owner Occupied","No","Yes","Yes","90 to 100%","4",33,3,0.92964578,0.849045366030911,1.84984718328461,0.22089345555681,0.0947136020885475,51.8919872,-7.9398171,"No","Cork","0",0.46586822305865
"595","00000CONTR00153611","Tracker","Owner Occupied","No","No","Yes","40 to 50%","2",31,0,0.458939056,-1.16226819408589,-0.676125523055903,-1.21114153417689,-1.18673087143893,51.8917708,-7.9398582,"No","Cork","0",NA
"596","00000CONTR00089685","Variable","Owner Occupied","No","No","Yes","40 to 50%","2",33,-3,0.411868384,-0.94877681048424,-0.718137164952155,-0.61767772318026,-0.693408037959837,52.048167,-8.2644003,"No","Cork","0",NA
"597","00000CONTR00062344","Fixed","Owner Occupied","No","No","Yes","70 to 80%","2",33,0,0.75,-0.615846777765645,0.326596788432568,-0.960128980032102,-1.01525697923042,52.603315,-7.9604549,"No","Tipperary","0",NA
"606","00000CONTR00210395","Tracker","Owner Occupied","No","No","Yes","20 to 30%","3",34,2,0.290196365,-1.16226819408589,-0.793157954144314,-0.59319697633456,-0.716857383697479,53.4061798,-6.1734367,"No","Dublin","0",NA
"611","00000CONTR00011887","Tracker","Buy to Let","No","No","Yes","90 to 100%","2",35,0,0.917878112,0.140736720928384,-0.939693510511893,-0.449818648719739,-0.633607624469103,53.3474675,-6.2500349,"No","Dublin","0",NA
"614","00000CONTR00158564","Tracker","Owner Occupied","No","No","Yes","> 100%","4",29,0,1.032465405,-0.241300490936568,0.0841053487492189,-0.989203740269155,-0.876049362098529,53.3354895,-6.2736328,"No","Dublin","0",NA
"621","00000CONTR00009580","Variable","Owner Occupied","No","No","Yes","> 100%","2",34,0,1.000251789,-0.499321266355452,-0.710862421633261,-1.18272671419755,-1.25462427632144,52.2680401,-6.3855462,"No","Wexford","0",NA
"622","00000CONTR00101656","Variable","Owner Occupied","No","No","Yes","70 to 80%","2",33,0,0.78,0.174862050002991,0.291233453532243,-0.0875500710316825,-0.195173558554083,53.8943829,-7.8502256,"No","Leitrim","0",NA
"626","00000CONTR00007712","Variable","Owner Occupied","No","No","Yes","10 to 20%","3",30,0,0.18828269,-1.4681476615583,-1.05689770646584,-1.16283634030231,-1.10135129209902,53.2882086,-9.0738163,"No","Galway","0",NA
"628","00000CONTR00087323","Fixed","Owner Occupied","No","No","Yes","20 to 30%","2",31,0,0.200050358,-1.42986070784937,-0.844960188015681,-1.053912863765,-1.02942776190636,53.1509438,-7.5235887,"No","Laois","0",NA
"638","00000CONTR00104301","Fixed","Owner Occupied","No","No","Yes","10 to 20%","3",31,0,0.183179346,-1.20346828550157,-0.494075074517829,0.183867112211776,0.208938237947448,52.6799449,-8.661613,"No","Limerick","0",NA
"639","00000CONTR00125486","Tracker","Buy to Let","No","No","Yes","70 to 80%","3",33,0,0.78,0.414571673626483,-0.707952524434097,0.192297061684057,0.0678376055014572,52.2685733,-8.266254,"Yes","Cork","< 6 months",0.558706040753373
"642","00000CONTR00164217","Variable","Owner Occupied","No","No","Yes","10 to 20%","2",33,0,0.105909013,-1.58300852285035,-1.01785658465114,-1.28628294685397,-1.32178909694133,53.9857888,-6.3819874,"No","Louth","0",NA
"643","00000CONTR00067601","Variable","Owner Occupied","No","No","Yes","40 to 50%","2",32,0,0.4,-0.797709808130947,-0.703011761541534,-0.22463144114828,-0.26382229750084,53.6166579,-6.1979899,"No","Dublin","0",NA
"648","00000CONTR00139909","Tracker","Owner Occupied","No","No","Yes","60 to 70%","3",34,0,0.64,0.856536291562569,1.23840501785984,1.36060418528801,1.06539295966864,52.813786,-8.8748575,"No","Clare","0",0.525024577937304
"651","00000CONTR00061099","Fixed","Owner Occupied","No","No","Yes","60 to 70%","2",30,0,0.68,0.679251049022169,1.65197416860571,0.909405341431396,1.0409789119002,52.433862,-6.6094715,"No","Wexford","0",0.965390518062225
"654","00000CONTR00209434","Variable","Buy to Let","No","No","Yes","70 to 80%","3",30,0,0.74,0.721699628687507,0.585314947126989,0.703538067024395,0.828148678672468,52.0433009,-8.7197274,"No","Cork","0",0.621396368911745
"655","00000CONTR00158437","Variable","Buy to Let","No","No","Yes","10 to 20%","4",34,1,0.176515022,-1.50019217715892,-0.945472889847885,-1.25407948432108,-1.31971201472671,53.7978209,-9.5283037,"No","Mayo","0",NA
"657","00000CONTR00029356","Variable","Owner Occupied","No","No","Yes","90 to 100%","2",33,1,0.917878112,0.546911361324326,0.680250345897833,-0.0468625014674599,-0.156933805824853,55.122418,-8.1341698,"No","Donegal","0",NA
